1,310.1487106420013,0.013077614717574687,0.00022184430147487538,0.08736252164091769,6.213844219854232e-05
10,141.78260727899897,0.0059783524742367585,6.07022161777691e-05,1.0013005498062486,5.901078638692603e-05
2,458.73043534099986,0.019342656238024957,0.0004282203028040332,0.18071465920134178,5.6295933083080896e-05
3,174.85532002799903,0.007372884130038751,8.641620078637916e-05,0.30522363901340843,5.912979624407566e-05
4,208.52106325199816,0.008792421287400832,0.0001233423304938555,0.39279607488488827,7.144579342940882e-05
5,193.0135083700016,0.00813853551905893,0.00010537549176145327,0.49370345251965175,6.572898158738183e-05
6,186.4244283370019,0.007860702830873752,9.840603880469828e-05,0.5945211139168043,6.838784609769499e-05
7,383.4694582070037,0.016169229980055815,0.0003197531128556104,0.6841315152142439,6.79443034622973e-05
8,308.5141200320023,0.013008691180300317,0.00023099382350730938,0.812428282581291,7.653161559306731e-05
9,244.55871009299835,0.010311971246964006,0.00015073338212978139,0.9094887099327535,6.0697765928430236e-05
